OccuranceID,Family,Genus,Species,Number of individuals,Site ID,Location,Country,Province/State,Latitude,Longitude,Checklist ID,Distance Traveled,Date Observed,Start time,End time,Sampling protocol,Basis of record,Observer,Status,Checklist Completed,Submitted date,X23,X24
353421,Nymphalidae,Nymphalis,antiopa,16,24126,"Grohman Creek Road, Nelson",Canada,British Columbia,49.500892,-117.378358,88047,2000,2019-04-16,12:05:00,14:00:00,Traveling Survey,Photograph,Paul Prappas,Needs IDs,No,2019-04-16,NA,NA
353422,Nymphalidae,Polygonia,comma,2,37744,Ken Reid Conservation Area - Woodland Loop Trail,Canada,Ontario,44.404285,-78.767705,88048,2,2019-04-16,13:00:00,13:45:00,Traveling Survey,Sight,Karen Anderson,Identified,No,2019-04-16,NA,NA
353423,Nymphalidae,Nymphalis,antiopa,1,37744,Ken Reid Conservation Area - Woodland Loop Trail,Canada,Ontario,44.404285,-78.767705,88048,2,2019-04-16,13:00:00,13:45:00,Traveling Survey,Photograph,Karen Anderson,Identified,No,2019-04-16,NA,NA
353424,Nymphalidae,Polygonia,comma,6,37805,Ken Reid Conservation Area - Marsh Lookout Trail/Boardwalk area,Canada,Ontario,44.406886,-78.771155,88049,1,2019-04-16,13:45:00,14:00:00,Traveling Survey,Photograph,Karen Anderson,Identified,No,2019-04-16,NA,NA
353425,Papilionidae,Papilio,rutulus,1,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353426,Lycaenidae,Celastrina,echo,6,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Photograph,Lisa Hug,Identified,No,2019-04-16,NA,NA
353427,Nymphalidae,Phyciodes,mylitta,1,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353428,Nymphalidae,Polygonia,satyrus,3,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Photograph,Lisa Hug,Identified,No,2019-04-16,NA,NA
353429,Nymphalidae,Vanessa,cardui,10,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Photograph,Lisa Hug,Identified,No,2019-04-16,NA,NA
353430,Pieridae,Pieris,marginalis,15,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353431,Pieridae,Pieris,marginalis,15,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353432,Pieridae,Pieris,marginalis,15,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353433,Pieridae,Pieris,marginalis,15,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353434,Pieridae,Pieris,marginalis,15,40427,Salmon Creek Road,United States,California,38.358652,-123.000918,88050,3000,2019-04-16,13:13:00,14:05:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353435,Papilionidae,Papilio,zelicaon,2,40620,Sonoma Valley Regional Park,United States,California,38.362082,-122.513413,88051,3000,2019-03-31,08:30:00,12:00:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353436,Lycaenidae,Glaucopsyche,lygdamus,2,40620,Sonoma Valley Regional Park,United States,California,38.362082,-122.513413,88051,3000,2019-03-31,08:30:00,12:00:00,Traveling Survey,Photograph,Lisa Hug,Identified,No,2019-04-16,NA,NA
353437,Nymphalidae,Phyciodes,mylitta,1,40620,Sonoma Valley Regional Park,United States,California,38.362082,-122.513413,88051,3000,2019-03-31,08:30:00,12:00:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353438,Nymphalidae,Nymphalis,californica,2,40620,Sonoma Valley Regional Park,United States,California,38.362082,-122.513413,88051,3000,2019-03-31,08:30:00,12:00:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353439,Nymphalidae,Nymphalis,antiopa,1,40620,Sonoma Valley Regional Park,United States,California,38.362082,-122.513413,88051,3000,2019-03-31,08:30:00,12:00:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353440,Nymphalidae,Vanessa,cardui,20,40620,Sonoma Valley Regional Park,United States,California,38.362082,-122.513413,88051,3000,2019-03-31,08:30:00,12:00:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353441,Nymphalidae,Coenonympha,inornata,5,40620,Sonoma Valley Regional Park,United States,California,38.362082,-122.513413,88051,3000,2019-03-31,08:30:00,12:00:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353442,Pieridae,Anthocharis,sara,3,40621,Pythian Road Entrance to Hood Mountain,United States,California,38.452506,-122.57436,88052,NA,2019-03-31,12:45:00,14:08:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353443,Nymphalidae,Phyciodes,mylitta,2,40621,Pythian Road Entrance to Hood Mountain,United States,California,38.452506,-122.57436,88052,NA,2019-03-31,12:45:00,14:08:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353444,Nymphalidae,Nymphalis,antiopa,1,40621,Pythian Road Entrance to Hood Mountain,United States,California,38.452506,-122.57436,88052,NA,2019-03-31,12:45:00,14:08:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353445,Nymphalidae,Vanessa,cardui,20,40621,Pythian Road Entrance to Hood Mountain,United States,California,38.452506,-122.57436,88052,NA,2019-03-31,12:45:00,14:08:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353446,Nymphalidae,Coenonympha,inornata,2,40621,Pythian Road Entrance to Hood Mountain,United States,California,38.452506,-122.57436,88052,NA,2019-03-31,12:45:00,14:08:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353447,Lycaenidae,Plebejus,acmon,1,40621,Pythian Road Entrance to Hood Mountain,United States,California,38.452506,-122.57436,88052,NA,2019-03-31,12:45:00,14:08:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353448,Nymphalidae,Nymphalis,antiopa,4,40622,"Grandin Pond and Ecopark, St. Albert",Canada,Alberta,53.619054,-113.617953,88053,1000,2019-04-16,12:15:00,13:00:00,Traveling Survey,Sight,Alan Hingston,Needs IDs,No,2019-04-16,NA,NA
353449,Pieridae,Anthocharis,sara,1,40623,Pine Flat road MM7.5-7.3 quarry and landslide,United States,California,38.725082,-122.756771,88054,NA,2019-04-12,11:09:00,12:13:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353450,Nymphalidae,Nymphalis,californica,4,40623,Pine Flat road MM7.5-7.3 quarry and landslide,United States,California,38.725082,-122.756771,88054,NA,2019-04-12,11:09:00,12:13:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353451,Nymphalidae,Nymphalis,antiopa,1,40623,Pine Flat road MM7.5-7.3 quarry and landslide,United States,California,38.725082,-122.756771,88054,NA,2019-04-12,11:09:00,12:13:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353452,Nymphalidae,Vanessa,cardui,16,40623,Pine Flat road MM7.5-7.3 quarry and landslide,United States,California,38.725082,-122.756771,88054,NA,2019-04-12,11:09:00,12:13:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353453,Nymphalidae,Coenonympha,inornata,10,40623,Pine Flat road MM7.5-7.3 quarry and landslide,United States,California,38.725082,-122.756771,88054,NA,2019-04-12,11:09:00,12:13:00,Incidental Observation(s),Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353454,Nymphalidae,Vanessa,cardui,1,40624,Yard,United States,Colorado,40.101112,-105.302786,88055,NA,2019-04-16,10:30:00,10:35:00,Incidental Observation(s),Sight,Bill Miller,Needs IDs,No,2019-04-16,NA,NA
353455,Pieridae,Anthocharis,sara,1,40625,Pine Flat Road - Schoolhouse flat to dragonfly site,United States,California,38.743863,-122.767314,88056,7000,2019-04-12,12:15:00,13:40:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353456,Lycaenidae,Celastrina,echo,1,40625,Pine Flat Road - Schoolhouse flat to dragonfly site,United States,California,38.743863,-122.767314,88056,7000,2019-04-12,12:15:00,13:40:00,Traveling Survey,Photograph,Lisa Hug,Identified,No,2019-04-16,NA,NA
353457,Lycaenidae,Glaucopsyche,lygdamus,1,40625,Pine Flat Road - Schoolhouse flat to dragonfly site,United States,California,38.743863,-122.767314,88056,7000,2019-04-12,12:15:00,13:40:00,Traveling Survey,Photograph,Lisa Hug,Identified,No,2019-04-16,NA,NA
353458,Nymphalidae,Phyciodes,mylitta,1,40625,Pine Flat Road - Schoolhouse flat to dragonfly site,United States,California,38.743863,-122.767314,88056,7000,2019-04-12,12:15:00,13:40:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353459,Nymphalidae,Nymphalis,californica,60,40625,Pine Flat Road - Schoolhouse flat to dragonfly site,United States,California,38.743863,-122.767314,88056,7000,2019-04-12,12:15:00,13:40:00,Traveling Survey,Photograph,Lisa Hug,Identified,No,2019-04-16,NA,NA
353460,Nymphalidae,Vanessa,cardui,5,40625,Pine Flat Road - Schoolhouse flat to dragonfly site,United States,California,38.743863,-122.767314,88056,7000,2019-04-12,12:15:00,13:40:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353461,Nymphalidae,Coenonympha,inornata,1,40625,Pine Flat Road - Schoolhouse flat to dragonfly site,United States,California,38.743863,-122.767314,88056,7000,2019-04-12,12:15:00,13:40:00,Traveling Survey,Sight,Lisa Hug,Identified,No,2019-04-16,NA,NA
353462,Pieridae,Anthocharis,sara,2,40626,Pine Flat Road - Bear Canyon,United States,California,38.688192,-122.794943,88057,500,2019-04-12,14:07:00,16:07:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353463,Nymphalidae,Coenonympha,inornata,1,40626,Pine Flat Road - Bear Canyon,United States,California,38.688192,-122.794943,88057,500,2019-04-12,14:07:00,16:07:00,Traveling Survey,Sight,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353464,Pieridae,Zerene,eurydice,1,40626,Pine Flat Road - Bear Canyon,United States,California,38.688192,-122.794943,88057,500,2019-04-12,14:07:00,16:07:00,Traveling Survey,Photograph,Lisa Hug,Needs IDs,No,2019-04-16,NA,NA
353465,Nymphalidae,Nymphalis,j-album,1,40627,Bella Lake,Canada,Ontario,45.452745,-79.018568,88058,NA,2019-04-16,13:00:00,13:10:00,Incidental Observation(s),Sight,Mar McBrien,Identified,No,2019-04-16,NA,NA
353466,Hesperiidae,Erynnis,juvenalis,6,21896,"Pocahontas State Park, Chesterfield, VA, United States",United States,Virginia,37.380865,-77.570279,88059,NA,2019-04-17,10:30:00,11:45:00,Incidental Observation(s),Sight,Paul Bedell,Identified,No,2019-04-17,NA,NA
353467,Papilionidae,Eurytides,marcellus,1,21896,"Pocahontas State Park, Chesterfield, VA, United States",United States,Virginia,37.380865,-77.570279,88059,NA,2019-04-17,10:30:00,11:45:00,Incidental Observation(s),Sight,Paul Bedell,Identified,No,2019-04-17,NA,NA
353468,Papilionidae,Papilio,glaucus,3,21896,"Pocahontas State Park, Chesterfield, VA, United States",United States,Virginia,37.380865,-77.570279,88059,NA,2019-04-17,10:30:00,11:45:00,Incidental Observation(s),Sight,Paul Bedell,Identified,No,2019-04-17,NA,NA
353469,Lycaenidae,Cupido,comyntas,4,21896,"Pocahontas State Park, Chesterfield, VA, United States",United States,Virginia,37.380865,-77.570279,88059,NA,2019-04-17,10:30:00,11:45:00,Incidental Observation(s),Photograph,Paul Bedell,Identified,No,2019-04-17,NA,NA
353470,Nymphalidae,Phyciodes,tharos,2,21896,"Pocahontas State Park, Chesterfield, VA, United States",United States,Virginia,37.380865,-77.570279,88059,NA,2019-04-17,10:30:00,11:45:00,Incidental Observation(s),Sight,Paul Bedell,Identified,No,2019-04-17,NA,NA
353471,Pieridae,Anthocharis,midea,2,21896,"Pocahontas State Park, Chesterfield, VA, United States",United States,Virginia,37.380865,-77.570279,88059,NA,2019-04-17,10:30:00,11:45:00,Incidental Observation(s),Sight,Paul Bedell,Identified,No,2019-04-17,NA,NA
353472,Lycaenidae,Celastrina,sp.,1,21896,"Pocahontas State Park, Chesterfield, VA, United States",United States,Virginia,37.380865,-77.570279,88059,NA,2019-04-17,10:30:00,11:45:00,Incidental Observation(s),Sight,Paul Bedell,Identified,No,2019-04-17,NA,NA
353473,Hesperiidae,Epargyreus,clarus,2,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353474,Hesperiidae,Erynnis,icelus,9,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353475,Hesperiidae,Erynnis,brizo,2,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353476,Hesperiidae,Erynnis,juvenalis,8,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353477,Hesperiidae,Erynnis,horatius,1,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353478,Papilionidae,Battus,philenor,9,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353479,Papilionidae,Eurytides,marcellus,26,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353480,Papilionidae,Papilio,glaucus,16,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353481,Papilionidae,Papilio,troilus,8,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353482,Pieridae,Pieris,rapae,1,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353483,Lycaenidae,Cupido,comyntas,3,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353484,Lycaenidae,Celastrina,ladon,1,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353485,Nymphalidae,Polygonia,interrogationis,1,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353486,Nymphalidae,Polygonia,comma,2,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353487,Nymphalidae,Vanessa,virginiensis,1,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353488,Lycaenidae,Celastrina,neglectamajor,1,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353489,Pieridae,Anthocharis,midea,8,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353490,Lycaenidae,Celastrina,sp.,4,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353491,Hesperiidae,Erynnis,sp.,35,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353492,Papilionidae,Papilio,sp.,5,22318,Catawba Creek Rd. (Botetourt),United States,Virginia,37.583851,-79.829192,88060,2900,2019-04-17,11:10:00,12:12:00,Traveling Survey,Sight,Barry Kinzie,Identified,No,2019-04-17,NA,NA
353493,Nymphalidae,Polygonia,progne,3,37744,Ken Reid Conservation Area - Woodland Loop Trail,Canada,Ontario,44.404285,-78.767705,88061,2,2019-04-17,13:30:00,14:30:00,Traveling Survey,Photograph,Karen Anderson,Identified,No,2019-04-17,NA,NA
353494,Nymphalidae,Nymphalis,antiopa,1,37743,Ken Reid Conservation Area - Area of parking lot and main road,Canada,Ontario,44.402768,-78.763911,88062,1,2019-04-17,14:30:00,15:00:00,Traveling Survey,Photograph,Karen Anderson,Identified,No,2019-04-17,NA,NA
353495,Nymphalidae,Polygonia,comma,2,13781,"Dumfries Conservation Area, Dunbar Road, Cambridge, ON, Canada",Canada,Ontario,43.387215,-80.328274,88063,1500,2019-04-17,12:30:00,13:30:00,Traveling Survey,Photograph,Julie Reid,Identified,No,2019-04-17,NA,NA
353496,Nymphalidae,Nymphalis,antiopa,5,13781,"Dumfries Conservation Area, Dunbar Road, Cambridge, ON, Canada",Canada,Ontario,43.387215,-80.328274,88063,1500,2019-04-17,12:30:00,13:30:00,Traveling Survey,Photograph,Julie Reid,Identified,No,2019-04-17,NA,NA
353497,Nymphalidae,Vanessa,atalanta,1,13781,"Dumfries Conservation Area, Dunbar Road, Cambridge, ON, Canada",Canada,Ontario,43.387215,-80.328274,88063,1500,2019-04-17,12:30:00,13:30:00,Traveling Survey,Sight,Julie Reid,Identified,No,2019-04-17,NA,NA
353498,Nymphalidae,Polygonia,sp.,1,13781,"Dumfries Conservation Area, Dunbar Road, Cambridge, ON, Canada",Canada,Ontario,43.387215,-80.328274,88063,1500,2019-04-17,12:30:00,13:30:00,Traveling Survey,Sight,Julie Reid,Identified,No,2019-04-17,NA,NA
353499,Nymphalidae,Polygonia,comma,3,13284,rare Charitable Research Reserve Thompson Tract,Canada,Ontario,43.379269,-80.377475,88064,1500,2019-04-17,13:45:00,15:00:00,Traveling Survey,Photograph,Julie Reid,Identified,No,2019-04-17,NA,NA
353500,Nymphalidae,Nymphalis,antiopa,2,13284,rare Charitable Research Reserve Thompson Tract,Canada,Ontario,43.379269,-80.377475,88064,1500,2019-04-17,13:45:00,15:00:00,Traveling Survey,Sight,Julie Reid,Identified,No,2019-04-17,NA,NA
353501,Nymphalidae,Vanessa,atalanta,4,13284,rare Charitable Research Reserve Thompson Tract,Canada,Ontario,43.379269,-80.377475,88064,1500,2019-04-17,13:45:00,15:00:00,Traveling Survey,Photograph,Julie Reid,Identified,No,2019-04-17,NA,NA
353502,Nymphalidae,Nymphalis,antiopa,1,13783,"Barrie's Lake, North Dumfries, ON, Canada",Canada,Ontario,43.358806,-80.35264,88065,NA,2019-04-17,15:05:00,15:06:00,Incidental Observation(s),Sight,Julie Reid,Identified,No,2019-04-17,NA,NA
353503,Nymphalidae,Polygonia,sp.,1,13783,"Barrie's Lake, North Dumfries, ON, Canada",Canada,Ontario,43.358806,-80.35264,88065,NA,2019-04-17,15:05:00,15:06:00,Incidental Observation(s),Sight,Julie Reid,Identified,No,2019-04-17,NA,NA
353504,Nymphalidae,Polygonia,progne,1,36776,Burnett Park,Canada,Ontario,43.760611,-79.431927,88066,NA,2019-04-17,12:40:00,13:40:00,Incidental Observation(s),Photograph,judy morsink,Identified,No,2019-04-17,NA,NA
353505,Nymphalidae,Nymphalis,j-album,1,36776,Burnett Park,Canada,Ontario,43.760611,-79.431927,88066,NA,2019-04-17,12:40:00,13:40:00,Incidental Observation(s),Photograph,judy morsink,Identified,No,2019-04-17,NA,NA
353506,Nymphalidae,Nymphalis,antiopa,2,36776,Burnett Park,Canada,Ontario,43.760611,-79.431927,88066,NA,2019-04-17,12:40:00,13:40:00,Incidental Observation(s),Photograph,judy morsink,Identified,No,2019-04-17,NA,NA
353507,Nymphalidae,Vanessa,atalanta,1,36776,Burnett Park,Canada,Ontario,43.760611,-79.431927,88066,NA,2019-04-17,12:40:00,13:40:00,Incidental Observation(s),Photograph,judy morsink,Identified,No,2019-04-17,NA,NA
353508,Nymphalidae,Aglais,io,1,40628,Saint-Amable,Canada,Quebec,45.631369,-73.298793,88067,NA,2019-04-17,19:00:00,19:30:00,Incidental Observation(s),Photograph,Florie Lauwaet,Identified,No,2019-04-17,NA,NA
353509,Nymphalidae,Nymphalis,antiopa,2,40629,Prince Albert - Amos Place,Canada,Saskatchewan,53.185241,-105.719918,88068,1500,2019-04-17,10:12:00,11:19:00,Traveling Survey,Sight,Dale Hjertaas,Identified,No,2019-04-17,NA,NA
353510,Hesperiidae,Thorybes,bathyllus,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,88069,NA,2019-04-16,14:05:00,14:20:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353511,Papilionidae,Papilio,glaucus,3,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,88069,NA,2019-04-16,14:05:00,14:20:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353512,Papilionidae,Battus,philenor,1,24544,"Cromer Rd,",United States,South Carolina,34.452006,-81.701546,88069,NA,2019-04-16,14:05:00,14:20:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353513,Papilionidae,Eurytides,marcellus,5,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88070,NA,2019-04-16,13:35:00,14:00:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353514,Papilionidae,Papilio,glaucus,5,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88070,NA,2019-04-16,13:35:00,14:00:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353515,Nymphalidae,Vanessa,atalanta,3,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88070,NA,2019-04-16,13:35:00,14:00:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353516,Nymphalidae,Megisto,cymela,1,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88070,NA,2019-04-16,13:35:00,14:00:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353517,Nymphalidae,Vanessa,virginiensis,1,40630,Whitney & Bob Adams Roads,United States,South Carolina,34.626034,-81.580918,88071,NA,2019-04-16,11:50:00,12:20:00,Incidental Observation(s),Photograph,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353518,Hesperiidae,Erynnis,sp.,2,40630,Whitney & Bob Adams Roads,United States,South Carolina,34.626034,-81.580918,88071,NA,2019-04-16,11:50:00,12:20:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353519,Hesperiidae,Epargyreus,clarus,1,40630,Whitney & Bob Adams Roads,United States,South Carolina,34.626034,-81.580918,88072,200,2019-04-16,12:20:00,12:40:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353521,Hesperiidae,Erynnis,baptisiae,2,40630,Whitney & Bob Adams Roads,United States,South Carolina,34.626034,-81.580918,88072,200,2019-04-16,12:20:00,12:40:00,Traveling Survey,Photograph,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353522,Nymphalidae,Phyciodes,tharos,1,40630,Whitney & Bob Adams Roads,United States,South Carolina,34.626034,-81.580918,88072,200,2019-04-16,12:20:00,12:40:00,Traveling Survey,Photograph,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353523,Nymphalidae,Junonia,coenia,1,40630,Whitney & Bob Adams Roads,United States,South Carolina,34.626034,-81.580918,88072,200,2019-04-16,12:20:00,12:40:00,Traveling Survey,Photograph,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353528,Papilionidae,Papilio,glaucus,4,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88073,NA,2019-04-16,10:30:00,11:15:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353529,Nymphalidae,Euptoieta,claudia,1,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88073,NA,2019-04-16,10:30:00,11:15:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353530,Nymphalidae,Limenitis,Limenitis arthemis astyanax,2,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88073,NA,2019-04-16,10:30:00,11:15:00,Incidental Observation(s),Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353531,Nymphalidae,Hermeuptychia,sosybius,2,24519,Garlington School Rd,United States,South Carolina,34.498971,-81.704196,88074,1000,2019-04-16,09:45:00,10:15:00,Traveling Survey,Sight,Dennis Forsythe,Identified,No,2019-04-18,NA,NA
353532,Papilionidae,Papilio,glaucus,1,21812,Maria Greenwald Park,United States,New Jersey,39.906239,-75.025914,88075,1400,2019-04-18,09:40:00,11:15:00,Traveling Survey,Sight,Sandra  Keller,Needs IDs,No,2019-04-18,NA,NA
353533,Pieridae,Pieris,rapae,7,21812,Maria Greenwald Park,United States,New Jersey,39.906239,-75.025914,88075,1400,2019-04-18,09:40:00,11:15:00,Traveling Survey,Sight,Sandra  Keller,Needs IDs,No,2019-04-18,NA,NA
